code,loops,recursion,function_calls,if_conditions,complexity_label
"def count_occurrences(original_items, processed_numbers):
    # O(n) time complexity - count occurrences
    count = 0
    for element in original_items:
        if element == processed_numbers:
            count += 1
    return count",1,No,0,1,O(n)
"def count_occurrences(source_elements, random_list):
    # O(n) time complexity - count occurrences
    count = 0
    for element in source_elements:
        if element == random_list:
            count += 1
    return count",1,No,0,1,O(n)
"def count_occurrences(main_sequence, source_values):
    # O(n) time complexity - count occurrences
    count = 0
    for element in main_sequence:
        if element == source_values:
            count += 1
    return count",1,No,0,1,O(n)
"def reverse_array(filtered_records):
    # O(n) time complexity - array reversal
    reversed_arr = []
    for i in range(len(filtered_records) - 1, -1, -1):
        reversed_arr.append(filtered_records[i])
    return reversed_arr",1,No,0,0,O(n)
"def reverse_array(sorted_array):
    # O(n) time complexity - array reversal
    reversed_arr = []
    for i in range(len(sorted_array) - 1, -1, -1):
        reversed_arr.append(sorted_array[i])
    return reversed_arr",1,No,0,0,O(n)
"def reverse_array(selected_array):
    # O(n) time complexity - array reversal
    reversed_arr = []
    for i in range(len(selected_array) - 1, -1, -1):
        reversed_arr.append(selected_array[i])
    return reversed_arr",1,No,0,0,O(n)
"def reverse_array(source_values):
    # O(n) time complexity - array reversal
    reversed_arr = []
    for i in range(len(source_values) - 1, -1, -1):
        reversed_arr.append(source_values[i])
    return reversed_arr",1,No,0,0,O(n)
"def reverse_array(filtered_data):
    # O(n) time complexity - array reversal
    reversed_arr = []
    for i in range(len(filtered_data) - 1, -1, -1):
        reversed_arr.append(filtered_data[i])
    return reversed_arr",1,No,0,0,O(n)
"def reverse_array(input_items):
    # O(n) time complexity - array reversal
    reversed_arr = []
    for i in range(len(input_items) - 1, -1, -1):
        reversed_arr.append(input_items[i])
    return reversed_arr",1,No,0,0,O(n)
"def reverse_array(sorted_array):
    # O(n) time complexity - array reversal
    reversed_arr = []
    for i in range(len(sorted_array) - 1, -1, -1):
        reversed_arr.append(sorted_array[i])
    return reversed_arr",1,No,0,0,O(n)
"def reverse_array(target_records):
    # O(n) time complexity - array reversal
    reversed_arr = []
    for i in range(len(target_records) - 1, -1, -1):
        reversed_arr.append(target_records[i])
    return reversed_arr",1,No,0,0,O(n)
"def reverse_array(target_data):
    # O(n) time complexity - array reversal
    reversed_arr = []
    for i in range(len(target_data) - 1, -1, -1):
        reversed_arr.append(target_data[i])
    return reversed_arr",1,No,0,0,O(n)
"def reverse_array(random_records):
    # O(n) time complexity - array reversal
    reversed_arr = []
    for i in range(len(random_records) - 1, -1, -1):
        reversed_arr.append(random_records[i])
    return reversed_arr",1,No,0,0,O(n)
"def reverse_array(processed_data):
    # O(n) time complexity - array reversal
    reversed_arr = []
    for i in range(len(processed_data) - 1, -1, -1):
        reversed_arr.append(processed_data[i])
    return reversed_arr",1,No,0,0,O(n)
"def reverse_array(given_data):
    # O(n) time complexity - array reversal
    reversed_arr = []
    for i in range(len(given_data) - 1, -1, -1):
        reversed_arr.append(given_data[i])
    return reversed_arr",1,No,0,0,O(n)
"def reverse_array(filtered_records):
    # O(n) time complexity - array reversal
    reversed_arr = []
    for i in range(len(filtered_records) - 1, -1, -1):
        reversed_arr.append(filtered_records[i])
    return reversed_arr",1,No,0,0,O(n)
"def reverse_array(source_values):
    # O(n) time complexity - array reversal
    reversed_arr = []
    for i in range(len(source_values) - 1, -1, -1):
        reversed_arr.append(source_values[i])
    return reversed_arr",1,No,0,0,O(n)
"def reverse_array(processed_records):
    # O(n) time complexity - array reversal
    reversed_arr = []
    for i in range(len(processed_records) - 1, -1, -1):
        reversed_arr.append(processed_records[i])
    return reversed_arr",1,No,0,0,O(n)
"def reverse_array(given_items):
    # O(n) time complexity - array reversal
    reversed_arr = []
    for i in range(len(given_items) - 1, -1, -1):
        reversed_arr.append(given_items[i])
    return reversed_arr",1,No,0,0,O(n)
"def reverse_array(target_records):
    # O(n) time complexity - array reversal
    reversed_arr = []
    for i in range(len(target_records) - 1, -1, -1):
        reversed_arr.append(target_records[i])
    return reversed_arr",1,No,0,0,O(n)
"def reverse_array(target_records):
    # O(n) time complexity - array reversal
    reversed_arr = []
    for i in range(len(target_records) - 1, -1, -1):
        reversed_arr.append(target_records[i])
    return reversed_arr",1,No,0,0,O(n)
"def reverse_array(filtered_data):
    # O(n) time complexity - array reversal
    reversed_arr = []
    for i in range(len(filtered_data) - 1, -1, -1):
        reversed_arr.append(filtered_data[i])
    return reversed_arr",1,No,0,0,O(n)
"def reverse_array(source_list):
    # O(n) time complexity - array reversal
    reversed_arr = []
    for i in range(len(source_list) - 1, -1, -1):
        reversed_arr.append(source_list[i])
    return reversed_arr",1,No,0,0,O(n)
"def merge_sort(selected_numbers):
    # O(n log n) time complexity - merge sort
    if len(selected_numbers) <= 1:
        return selected_numbers
        
    mid = len(selected_numbers) // 2
    left = merge_sort(selected_numbers[:mid])
    right = merge_sort(selected_numbers[mid:])
    
    return merge(left, right)

def merge(left, right):
    result = []
    i = j = 0
    
    while i < len(left) and j < len(right):
        if left[i] <= right[j]:
            result.append(left[i])
            i += 1
        else:
            result.append(right[j])
            j += 1
    
    result.extend(left[i:])
    result.extend(right[j:])
    return result",1,Yes,3,3,O(n log n)
"def merge_sort(processed_collection):
    # O(n log n) time complexity - merge sort
    if len(processed_collection) <= 1:
        return processed_collection
        
    mid = len(processed_collection) // 2
    left = merge_sort(processed_collection[:mid])
    right = merge_sort(processed_collection[mid:])
    
    return merge(left, right)

def merge(left, right):
    result = []
    i = j = 0
    
    while i < len(left) and j < len(right):
        if left[i] <= right[j]:
            result.append(left[i])
            i += 1
        else:
            result.append(right[j])
            j += 1
    
    result.extend(left[i:])
    result.extend(right[j:])
    return result",1,Yes,3,3,O(n log n)
"def merge_sort(filtered_values):
    # O(n log n) time complexity - merge sort
    if len(filtered_values) <= 1:
        return filtered_values
        
    mid = len(filtered_values) // 2
    left = merge_sort(filtered_values[:mid])
    right = merge_sort(filtered_values[mid:])
    
    return merge(left, right)

def merge(left, right):
    result = []
    i = j = 0
    
    while i < len(left) and j < len(right):
        if left[i] <= right[j]:
            result.append(left[i])
            i += 1
        else:
            result.append(right[j])
            j += 1
    
    result.extend(left[i:])
    result.extend(right[j:])
    return result",1,Yes,3,3,O(n log n)
